고객ID,feature
201342524,"[0.0, 0.377645544572047, 0.415165654707577, 0.018132156238830122, 0.06022811691486476, 0.0, 0.12024938538268837, 0.0085791421839928]"
201342739,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201342779,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201343249,"[0.0, 0.0, 0.0, 0.08658160859605724, 0.0, 0.0, 0.9134183914039427, 0.0]"
201346792,"[0.0, 0.0, 0.8069506581770163, 0.03548894380528141, 0.02736255773276013, 0.0, 0.09274761695767576, 0.0374502233272663]"
201350741,"[0.0, 0.0, 0.0, 0.488966950085073, 0.0, 0.0, 0.0, 0.511033049914927]"
201350953,"[0.11319903535644596, 0.2478251793441063, 0.0, 0.46746867849414553, 0.0, 0.0, 0.0, 0.17150710680530226]"
201353699,"[0.0, 0.0, 0.0, 0.07426094569856345, 0.0, 0.0, 0.757750914798074, 0.1679881395033627]"
201354742,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201355409,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201356633,"[0.0, 0.4037662343475368, 0.0, 0.21833922504737205, 0.2142951618746573, 0.0, 0.0, 0.16359937873043393]"
201357781,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201359528,"[0.0, 0.0, 0.0, 0.545938349556282, 0.0, 0.0, 0.454061650443718, 0.0]"
201359787,"[0.0, 0.5583094182941816, 0.0, 0.11630987061327258, 0.13614322294486367, 0.0, 0.0992701331228286, 0.0899673550248538]"
201360055,"[0.0, 0.0, 0.0, 0.7197911117138768, 0.0, 0.0, 0.0, 0.2802088882861232]"
201362765,"[0.0, 0.0, 0.0, 0.5671797906021627, 0.2275261949200713, 0.0, 0.10149150088991224, 0.1038025135878537]"
201363939,"[0.0, 0.0, 0.0, 0.26671647866777193, 0.0, 0.0, 0.3447435459663824, 0.38853997536584567]"
201364298,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201365665,"[0.570061100013362, 0.048582295361679025, 0.0, 0.025849481863926365, 0.2537919818181591, 0.0, 0.06893775285678337, 0.032777388086090264]"
201368219,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201369099,"[0.0, 0.0, 0.0, 0.18190404887284958, 0.0, 0.0, 0.5902766272735726, 0.2278193238535778]"
201369536,"[0.0, 0.0, 0.0, 0.34973647834753, 0.0, 0.0, 0.0, 0.6502635216524699]"
201371147,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201374508,"[0.0, 0.0, 0.0, 0.34634602976579054, 0.33306422861853163, 0.0, 0.14856833722864532, 0.17202140438703256]"
201374628,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201376702,"[0.0, 0.0, 0.0, 0.6023012876772216, 0.0, 0.0, 0.0, 0.39769871232277837]"
201378816,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201379147,"[0.0, 0.25950343991336794, 0.0, 0.10344715348970136, 0.39506309862262784, 0.0, 0.12086524014991401, 0.12112106782438876]"
201379918,"[0.0, 0.8750680821650006, 0.0, 0.12493191783499935, 0.0, 0.0, 0.0, 0.0]"
201381002,"[0.0, 0.0, 0.0, 0.11126636028635248, 0.6967694234951985, 0.0, 0.14554957463926818, 0.04641464157918067]"
201381682,"[0.0, 0.0, 0.0, 0.008866339155321626, 0.0, 0.9911336608446784, 0.0, 0.0]"
201381801,"[0.0, 0.0, 0.0, 0.050905113276402084, 0.8310588275186747, 0.0, 0.0, 0.11803605920492338]"
201383229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201383292,"[0.8643363181265731, 0.0, 0.0, 0.135663681873427, 0.0, 0.0, 0.0, 0.0]"
201383700,"[0.2167227347368364, 0.2532029116721074, 0.0, 0.4160465497483634, 0.0, 0.0, 0.08476782985011666, 0.02925997399257616]"
201384871,"[0.6393732932481291, 0.0, 0.0, 0.1692789876518775, 0.0, 0.0, 0.0, 0.19134771909999343]"
201385356,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201385506,"[0.7124993986077682, 0.0, 0.0, 0.1277582910344651, 0.0, 0.0, 0.0, 0.15974231035776676]"
201387919,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
201389140,"[0.0, 0.0, 0.0, 0.3353612500766856, 0.0, 0.0, 0.6646387499233144, 0.0]"
201389196,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201390774,"[0.0, 0.0, 0.0, 0.6994458163946208, 0.11219545491911079, 0.0, 0.09818965820616615, 0.09016907048010242]"
201392149,"[0.0, 0.0, 0.0, 0.1861394244123297, 0.0, 0.0, 0.2427305848402234, 0.571129990747447]"
201392593,"[0.0, 0.7182317885517137, 0.0, 0.09572192982377951, 0.1434111384497541, 0.0, 0.0, 0.04263514317475272]"
201392686,"[0.0, 0.0, 0.0, 0.17028809265349415, 0.0, 0.7341489560665404, 0.09556295127996536, 0.0]"
201392756,"[0.0, 0.02027963641107231, 0.9282053699601924, 0.045109521434477495, 0.0, 0.0, 0.0, 0.006405472194257837]"
201393018,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
201396246,"[0.17671615400561327, 0.0, 0.0, 0.110238092651125, 0.18813970834604185, 0.0, 0.3900938487244656, 0.13481219627275412]"
201398813,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201400252,"[0.15651378938500962, 0.31842124683538997, 0.0, 0.298544696653809, 0.0, 0.0, 0.06768564242619711, 0.15883462469959433]"
201400667,"[0.0, 0.0, 0.0, 0.1597818455626251, 0.0, 0.0, 0.5183708545093042, 0.32184729992807076]"
201400845,"[0.0, 0.0, 0.9305820975316965, 0.008816701676278897, 0.0, 0.0, 0.054799512527626264, 0.005801688264398299]"
201401926,"[0.0, 0.0, 0.0, 0.44455324608620084, 0.0, 0.0, 0.4439822757749009, 0.11146447813889822]"
201402837,"[0.0, 0.7727387932773171, 0.0, 0.1481900031546371, 0.0, 0.0, 0.0, 0.07907120356804569]"
201403297,"[0.5464046305527585, 0.15770106802747144, 0.0, 0.04829115031247299, 0.08369837055682341, 0.0, 0.08009395865099647, 0.08381082189947718]"
201404924,"[0.5420056232293864, 0.0, 0.0, 0.0318986965784458, 0.0, 0.0, 0.3462287903257372, 0.07986688986643038]"
201405819,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
201407536,"[0.0, 0.0, 0.0, 0.2218497363205182, 0.2329253509917204, 0.0, 0.17271803795176344, 0.372506874735998]"
201408057,"[0.0, 0.8428457479269807, 0.0, 0.15715425207301928, 0.0, 0.0, 0.0, 0.0]"
201408635,"[0.0, 0.0, 0.0, 0.15741350712025312, 0.1810089494506807, 0.6202873879340518, 0.0, 0.041290155495014406]"
201408890,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201410428,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201414884,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201415035,"[0.3825513136895444, 0.0, 0.0, 0.048323493292568374, 0.0, 0.0, 0.2175206790600531, 0.3516045139578342]"
201415292,"[0.0, 0.1321823597225496, 0.0, 0.0310276361453649, 0.3135790034509211, 0.49469815939966144, 0.0, 0.02851284128150287]"
201416861,"[0.0, 0.0, 0.0, 0.7806017646802345, 0.0, 0.0, 0.0, 0.21939823531976557]"
201417279,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201417441,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201417759,"[0.0, 0.0, 0.725857780442869, 0.10569994828125119, 0.0, 0.0, 0.11106944384575619, 0.05737282743012359]"
201417980,"[0.1853652814637016, 0.18855924540447555, 0.0, 0.22322779401725304, 0.0, 0.0, 0.07250283482401672, 0.33034484429055294]"
201418047,"[0.0, 0.0, 0.0, 0.16871647421641464, 0.0, 0.0, 0.0, 0.8312835257835853]"
201419731,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201422538,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201422731,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201423612,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201423622,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201423676,"[0.0, 0.0, 0.0, 0.4200437887735173, 0.5799562112264827, 0.0, 0.0, 0.0]"
201424117,"[0.0, 0.7756346523558886, 0.0, 0.08263796391988633, 0.0, 0.0, 0.09354225398537153, 0.04818512973885358]"
201424599,"[0.0, 0.0, 0.0, 0.17848891143858295, 0.8215110885614171, 0.0, 0.0, 0.0]"
201425194,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201427872,"[0.0, 0.0, 0.0, 0.18786937193754574, 0.0, 0.0, 0.0, 0.8121306280624543]"
201428700,"[0.0, 0.0, 0.0, 0.9102318174485673, 0.0, 0.0, 0.0, 0.08976818255143278]"
201429381,"[0.0, 0.0, 0.0, 0.46226436411771193, 0.22219732954669433, 0.0, 0.14594785036556884, 0.1695904559700248]"
201430322,"[0.0, 0.0, 0.0, 0.5828531302216444, 0.41714686977835563, 0.0, 0.0, 0.0]"
201431077,"[0.34843338693467574, 0.0, 0.463590828014546, 0.009662144185485319, 0.0, 0.0, 0.0630420382818556, 0.11527160258343742]"
201432750,"[0.0, 0.0, 0.0, 0.5322105711688548, 0.15413867892155111, 0.0, 0.16602509492224196, 0.14762565498735192]"
201435338,"[0.0, 0.0, 0.0, 0.013704718755738438, 0.2634217381257126, 0.0, 0.6077847598106713, 0.11508878330787771]"
201435430,"[0.0, 0.0, 0.0, 0.13897680557533418, 0.0, 0.0, 0.7006634365747852, 0.1603597578498806]"
201438139,"[0.0, 0.5878847685587948, 0.0, 0.0629484491826542, 0.0, 0.0, 0.0, 0.34916678225855097]"
201438360,"[0.0, 0.0, 0.0, 0.5942283028047783, 0.0, 0.0, 0.0, 0.4057716971952216]"
201439292,"[0.0, 0.0, 0.0, 0.1356124304517128, 0.0, 0.0, 0.7832920348808676, 0.08109553466741956]"
201440558,"[0.0, 0.0, 0.738543173177427, 0.10475232693927282, 0.03893630153040389, 0.0, 0.040315441568336545, 0.07745275678455975]"
201442881,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201443783,"[0.0, 0.0, 0.0, 0.8703996260372453, 0.0, 0.0, 0.0, 0.12960037396275473]"
201443872,"[0.0, 0.0, 0.0, 0.06720104970148952, 0.5621850317440725, 0.0, 0.14528539673785995, 0.22532852181657795]"
201444299,"[0.0, 0.5082376458023788, 0.0, 0.21649439716977525, 0.0, 0.0, 0.19631225039358852, 0.0789557066342573]"
201444654,"[0.2307179978524566, 0.7091691593435234, 0.0, 0.023723410682572804, 0.0, 0.0, 0.0, 0.036389432121447136]"
201445525,"[0.9262723074573632, 0.0, 0.0, 0.02828057909131219, 0.0, 0.0, 0.030912453159724632, 0.014534660291599983]"
201445933,"[0.8993361424090388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10066385759096112]"
201447989,"[0.4874977242937905, 0.0, 0.0, 0.01123792589723101, 0.0, 0.23600046454393003, 0.0, 0.26526388526504846]"
201448772,"[0.0, 0.0, 0.0, 0.3991045754262075, 0.0, 0.0, 0.0, 0.6008954245737925]"
201449060,"[0.8471598787004411, 0.0, 0.0, 0.15284012129955896, 0.0, 0.0, 0.0, 0.0]"
201450205,"[0.3122459569379542, 0.3413439517697299, 0.0, 0.19103957572056418, 0.0, 0.0, 0.0, 0.15537051557175158]"
201450447,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201451394,"[0.0, 0.3488210978618236, 0.0, 0.08676674979992142, 0.0, 0.0, 0.33910112465107217, 0.22531102768718272]"
201451499,"[0.0, 0.0, 0.0, 0.7003302592413991, 0.0, 0.0, 0.0, 0.2996697407586007]"
201452030,"[0.0, 0.0, 0.923777772632702, 0.0194033151726772, 0.0, 0.0, 0.05681891219462082, 0.0]"
201453012,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201453137,"[0.09319145749107166, 0.0947972067040004, 0.0, 0.040393237918534115, 0.4775406529843632, 0.0, 0.15735461113083218, 0.13672283377119837]"
201453750,"[0.21287656930254054, 0.0, 0.0, 0.07843479669380962, 0.0, 0.5436159070326424, 0.04845083642189681, 0.11662189054911061]"
201454355,"[0.1178966071736689, 0.11375969992497507, 0.5931156993508693, 0.023807152345824548, 0.01796994775604017, 0.05096685107459614, 0.058068188398295785, 0.02441585397573015]"
201455503,"[0.0, 0.0, 0.0, 0.15835510053520338, 0.773157520608871, 0.0, 0.0, 0.06848737885592567]"
201457059,"[0.0, 0.1641007827533828, 0.0, 0.0652271358044611, 0.20513141834639295, 0.0, 0.4646661117089955, 0.10087455138676747]"
201457120,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201458081,"[0.0, 0.0, 0.0, 0.262847363810421, 0.7054164861487148, 0.0, 0.0, 0.031736150040864185]"
201461466,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201462184,"[0.35464039660451613, 0.0, 0.15817587441786643, 0.03382324982626499, 0.09918422443042685, 0.25641614261537216, 0.013051345347145837, 0.08470876675840756]"
201462304,"[0.0, 0.0, 0.0, 0.4595160435295324, 0.0, 0.0, 0.0, 0.5404839564704675]"
201462934,"[0.0, 0.849104292711925, 0.0, 0.052773733264691085, 0.0, 0.0, 0.0, 0.09812197402338395]"
201463768,"[0.5667429818664061, 0.0, 0.0, 0.18529562764341442, 0.1625051973125493, 0.0, 0.0, 0.08545619317763015]"
201464222,"[0.0, 0.24586461535013784, 0.0, 0.22058259833653707, 0.23336091709956086, 0.0, 0.11697421050787982, 0.18321765870588447]"
201466261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8016831685307177, 0.19831683146928214]"
201467837,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201468096,"[0.09662063851624259, 0.0, 0.33662954382048693, 0.0806265559584153, 0.1791704942467473, 0.0, 0.13519616938952028, 0.17175659806858765]"
201468563,"[0.0, 0.5534531194234725, 0.0, 0.44654688057652736, 0.0, 0.0, 0.0, 0.0]"
201469141,"[0.0, 0.4495728560795093, 0.0, 0.03727600935397823, 0.0, 0.0, 0.0, 0.5131511345665125]"
201469578,"[0.0, 0.0, 0.0, 0.214183774222429, 0.2034305596527328, 0.0, 0.11375475341236035, 0.46863091271247787]"
201470280,"[0.0, 0.8215642270801421, 0.0, 0.05592126695553949, 0.0, 0.0, 0.09026416912670257, 0.03225033683761585]"
201471118,"[0.0, 0.3521881174343709, 0.0, 0.19477248426864738, 0.0, 0.0, 0.1873531038814034, 0.2656862944155784]"
201471180,"[0.0, 0.0, 0.0, 0.7850389008062257, 0.0, 0.0, 0.0, 0.2149610991937742]"
201472384,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201472745,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201473373,"[0.0, 0.0, 0.4755852782461678, 0.03781847094455478, 0.0, 0.3623870836012868, 0.0, 0.12420916720799051]"
201473775,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201475317,"[0.20470159687652614, 0.1084030070602459, 0.3466322919130772, 0.044570034316285256, 0.08694832560623364, 0.0, 0.03629139806110761, 0.17245334616652422]"
201476097,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201476215,"[0.0, 0.0, 0.0, 0.3845060031246601, 0.0, 0.0, 0.0, 0.61549399687534]"
201479384,"[0.18456483291191453, 0.18774500460534496, 0.0, 0.2504053511691741, 0.0, 0.0, 0.06456296190154298, 0.3127218494120233]"
201479854,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201482111,"[0.0, 0.0, 0.0, 0.29873618662503443, 0.0, 0.0, 0.0, 0.7012638133749655]"
201482398,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201484781,"[0.0, 0.0, 0.0, 0.17231224708644885, 0.4044434600632939, 0.0, 0.23798680606911257, 0.1852574867811447]"
201485418,"[0.0, 0.0, 0.0, 0.5012771301204273, 0.0, 0.0, 0.49872286987957276, 0.0]"
201486491,"[0.0, 0.0, 0.0, 0.33926390155563885, 0.0, 0.0, 0.0, 0.6607360984443612]"
201488668,"[0.0, 0.0, 0.0, 0.19282000407756822, 0.0, 0.0, 0.0, 0.8071799959224318]"
201490168,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201490771,"[0.0, 0.0, 0.0, 0.0591829175135936, 0.0, 0.0, 0.0, 0.9408170824864064]"
201491091,"[0.0, 0.0, 0.0, 0.03249092664752647, 0.0, 0.0, 0.9675090733524735, 0.0]"
201491499,"[0.0, 0.0, 0.0, 0.2009501282320124, 0.5782700898351428, 0.0, 0.0, 0.22077978193284478]"
201491669,"[0.0, 0.0, 0.0, 0.36399310587435707, 0.2762826818895072, 0.0, 0.0, 0.35972421223613565]"
201495017,"[0.0, 0.0, 0.8144893795187428, 0.05168112625473565, 0.0, 0.0, 0.08832952539383751, 0.045499968832684076]"
201496850,"[0.0, 0.0, 0.0, 0.6764765760550714, 0.0, 0.0, 0.0, 0.3235234239449285]"
201499253,"[0.0, 0.0, 0.0, 0.8031170767665943, 0.0, 0.0, 0.0, 0.19688292323340573]"
201501542,"[0.13601965582193484, 0.0, 0.0, 0.11871662567995826, 0.09024651522795474, 0.5536768047752315, 0.07533606161889575, 0.02600433687602504]"
201502116,"[0.0, 0.0, 0.0, 0.2473142473980507, 0.6265570622175215, 0.0, 0.0, 0.1261286903844279]"
201503861,"[0.34573901536550017, 0.0, 0.0, 0.41075452148757846, 0.0, 0.0, 0.0, 0.24350646314692154]"
201504111,"[0.7937854217072147, 0.057997483891890016, 0.0, 0.06831826585112244, 0.0, 0.0, 0.03678171101236172, 0.043117117537411244]"
201512144,"[0.0, 0.0, 0.0, 0.32613158171356843, 0.0, 0.0, 0.0, 0.6738684182864316]"
201512388,"[0.25304551117837626, 0.0, 0.0, 0.36945967844484917, 0.19844257717678226, 0.0, 0.08851831326590343, 0.09053391993408892]"
201514193,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201518243,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201518384,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201518497,"[0.0, 0.0, 0.0, 0.5495240354306269, 0.0, 0.0, 0.0, 0.4504759645693731]"
201518543,"[0.0, 0.0, 0.0, 0.07630885187600243, 0.0, 0.8733537907953086, 0.0, 0.05033735732868898]"
201520059,"[0.0, 0.6459604345425543, 0.0, 0.3540395654574456, 0.0, 0.0, 0.0, 0.0]"
201522753,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201522762,"[0.0, 0.0, 0.0, 0.5171894994212907, 0.0, 0.0, 0.0, 0.48281050057870945]"
201523067,"[0.0, 0.0, 0.7928661158742353, 0.0685228195066225, 0.0, 0.0, 0.021725561505608202, 0.11688550311353411]"
201524257,"[0.0, 0.0, 0.0, 0.503947960990548, 0.0, 0.0, 0.3687631737393255, 0.1272888652701265]"
201524895,"[0.03948580793220664, 0.04613231533046435, 0.0, 0.0592176937962864, 0.0, 0.6980018862629132, 0.08048474327533373, 0.07667755340279574]"
201525103,"[0.0, 0.0, 0.0, 0.34973647834753, 0.0, 0.0, 0.0, 0.6502635216524699]"
201529426,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
201531952,"[0.25569532628495717, 0.0, 0.0, 0.4468900210610498, 0.0, 0.0, 0.1788904998734739, 0.11852415278051931]"
201532032,"[0.4246282644259228, 0.0, 0.0, 0.14657769021781697, 0.13628728123415088, 0.0, 0.0, 0.29250676412210935]"
201532314,"[0.10014683125244102, 0.13213596533732452, 0.0, 0.06102709004970683, 0.1647288637792048, 0.0, 0.5167224653118098, 0.025238784269512957]"
201532932,"[0.0, 0.09283868050586666, 0.0, 0.04042461791216222, 0.14133584049956355, 0.4905334666017659, 0.14656084307113737, 0.0883065514095043]"
201535064,"[0.07265701911902864, 0.08488712001854916, 0.0, 0.15458138109429423, 0.11951160166907245, 0.22246518475484228, 0.28278999132605864, 0.06310770201815465]"
201538269,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201539188,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201540317,"[0.0, 0.0, 0.0, 0.2501299447759936, 0.30419571633133485, 0.0, 0.24048353635467895, 0.20519080253799257]"
201543794,"[0.0, 0.0, 0.0, 0.3735957270569439, 0.5000712212788607, 0.0, 0.0, 0.1263330516641954]"
201544416,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201545475,"[0.0, 0.0, 0.0, 0.31836877648362516, 0.0, 0.0, 0.48395945752332165, 0.19767176599305333]"
201549272,"[0.0, 0.0, 0.0, 0.22073637918252142, 0.0, 0.0, 0.2167888945496051, 0.5624747262678735]"
201550115,"[0.4162893538775381, 0.05959308653350951, 0.0, 0.044778618708661476, 0.03541997668773656, 0.273599807777652, 0.10039689997583509, 0.06992225643906731]"
201550974,"[0.0, 0.0, 0.0, 0.3587099746962816, 0.0, 0.0, 0.34561050664037124, 0.2956795186633471]"
201551952,"[0.0, 0.23010274518299928, 0.407995628381261, 0.20233324406625475, 0.05563915650084632, 0.0, 0.0, 0.10392922586863865]"
201552168,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201554618,"[0.0, 0.0, 0.660383508692965, 0.029750531694398025, 0.14864493482640234, 0.0, 0.0, 0.16122102478623454]"
201556687,"[0.419249682825474, 0.0, 0.0, 0.0797943483459733, 0.27257813903893086, 0.0, 0.0, 0.22837782978962198]"
201556951,"[0.6991130274995668, 0.0, 0.0, 0.0386590649339151, 0.0, 0.0, 0.048911601465127325, 0.2133163061013907]"
201558830,"[0.0, 0.9333720631142365, 0.0, 0.06662793688576354, 0.0, 0.0, 0.0, 0.0]"
201565459,"[0.0, 0.0, 0.0, 0.13506083301225233, 0.22260759709830946, 0.0, 0.20816878751175025, 0.4341627823776881]"
201565960,"[0.0, 0.0, 0.0, 0.17189784335237418, 0.0, 0.0, 0.8281021566476258, 0.0]"
201567647,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201569168,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201570671,"[0.7216787886654654, 0.0, 0.0, 0.13866593818366588, 0.0, 0.0, 0.0, 0.13965527315086868]"
201571684,"[0.0, 0.5538893178951526, 0.0, 0.13284393778362724, 0.17096323914363315, 0.0, 0.08688780053581009, 0.05541570464177682]"
201571989,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201574558,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201579198,"[0.0, 0.0, 0.0, 0.3666624676478678, 0.0, 0.0, 0.6333375323521322, 0.0]"
201580064,"[0.0986478705102653, 0.11525292015986494, 0.0, 0.05223556201153566, 0.5166714721341715, 0.0, 0.03450819208046137, 0.1826839831037012]"
201581458,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201582199,"[0.5417825686050042, 0.0, 0.0, 0.03379718019029873, 0.29473857842410034, 0.0, 0.12968167278059667, 0.0]"
201582602,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201583456,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
201586280,"[0.0, 0.0, 0.0, 0.19525801370697957, 0.0, 0.0, 0.0, 0.8047419862930204]"
201586428,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201587374,"[0.0, 0.0, 0.0, 0.0, 0.39848963024192186, 0.0, 0.15810454600371177, 0.4434058237543664]"
201588460,"[0.0, 0.0, 0.0, 0.216061221103003, 0.0, 0.0, 0.7839387788969969, 0.0]"
201593030,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
201593048,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201593364,"[0.0, 0.0, 0.0, 0.172080175398945, 0.7031685901828022, 0.0, 0.12475123441825288, 0.0]"
201595453,"[0.0, 0.0, 0.0, 0.3664765949935314, 0.11108360157737833, 0.0, 0.16035831748344306, 0.36208148594564726]"
201595919,"[0.0, 0.8509851787647349, 0.0, 0.00928661786836719, 0.08634655787381253, 0.0, 0.038516188249750546, 0.014865457243335009]"
201596419,"[0.0, 0.0, 0.5833595501554857, 0.07296766427579138, 0.19137866347114638, 0.0, 0.10075728816673266, 0.05153683393084383]"
201597265,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201600372,"[0.1255599739299608, 0.10588945473140395, 0.0, 0.09122696057266684, 0.5095467037622358, 0.0, 0.05792175287793491, 0.10985515412579773]"
201604077,"[0.0, 0.5240469465033362, 0.0, 0.11373053821420652, 0.0, 0.0, 0.0722349414243152, 0.2899875738581421]"
201604507,"[0.0, 0.0, 0.0, 0.09071133361989402, 0.11092464000507164, 0.3845968906859453, 0.04140744209997731, 0.37235969358911175]"
201604605,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201609094,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201610683,"[0.05168763600324445, 0.9038450090053293, 0.0, 0.019978729678849262, 0.0, 0.0, 0.024488625312576916, 0.0]"
201614351,"[0.0, 0.5622960946200891, 0.0, 0.18957120751251802, 0.0, 0.0, 0.24813269786739284, 0.0]"
201614528,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201614978,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
201615093,"[0.0, 0.6305601757197298, 0.0, 0.13773991846555556, 0.0, 0.0, 0.16717725928783814, 0.06452264652687649]"
201615777,"[0.0, 0.0, 0.737441820684728, 0.23821538068930512, 0.0, 0.0, 0.0, 0.02434279862596684]"
201617397,"[0.0, 0.0, 0.0, 0.03715744541250704, 0.0, 0.0, 0.9277578085515401, 0.035084746035952984]"
201621933,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
201622727,"[0.0, 0.0, 0.0, 0.43160197542585294, 0.33627442262964813, 0.0, 0.232123601944499, 0.0]"
201623601,"[0.0, 0.0, 0.4433613147538608, 0.20906542539837392, 0.06960705605568353, 0.0, 0.09681567630257545, 0.18115052748950622]"
201624460,"[0.0, 0.0, 0.0, 0.36659172508924354, 0.3089479096901002, 0.0, 0.3244603652206563, 0.0]"
201624899,"[0.0, 0.0, 0.0, 0.03121322890348013, 0.7765035199413579, 0.0, 0.08247948406471997, 0.10980376709044201]"
